key,lat,lng
Vashon Island|Transportation Facility,47.422278,-122.458447
Vashon Island|Vashon Island High,47.4232345,-122.4572797
Wahkiakum|Julius A. Wendt Elementary/John C. Thomas Middle,46.2013,-123.3802
Wahkiakum|Wahkiakum High,46.2013,-123.3802
Waitsburg|Preston Hall Middle,46.2663,-118.1545
Waitsburg|Waitsburg Elementary,46.2667,-118.1539
Waitsburg|Waitsburg High,46.2685,-118.154
Walla Walla|Berney Elementary,46.0613,-118.2997
Walla Walla|Blue Ridge Elementary,46.0566997,-118.3532673
Walla Walla|District Administration Building,46.065137,-118.329493
Walla Walla|Edison Elementary,46.068,-118.3346
Walla Walla|Garrison Middle,46.0545,-118.3414
Walla Walla|Green Park Elementary,46.0742,-118.3228
Walla Walla|Lincoln High,46.0593,-118.3372
Walla Walla|Murr Sports Park,46.047183,-118.312714
Walla Walla|Pioneer Middle,46.0649,-118.3102
Walla Walla|Prospect Point Elementary,46.042724,-118.32386
Walla Walla|SEA-Tech Skills Center,46.0805807,-118.2796765
Walla Walla|Sharpstein Elementary,46.0644,-118.3261
Walla Walla|Support Services,46.065088,-118.358402
Walla Walla|Transportation Cooperative,46.065055,-118.357938
Walla Walla|Walla Walla High,46.0443,-118.3175
Wapato|Adams Elementary,46.43605,-120.41588
Wapato|Camas Elementary,46.4387544,-120.4190783
Wapato|Pace Alternative High,46.4456,-120.4226
Wapato|Satus Elementary,46.4393901,-120.4191317
Wapato|Wapato High,46.437712,-120.42167
Wapato|Wapato Middle,46.435979,-120.41095
Warden|Warden Elementary,46.96287,-119.04324
Warden|Warden High,46.96287,-119.04324
Warden|Warden Middle,46.962344,-119.04131
Washougal|Cape Horn-Skye ES/Canyon Creek MS,45.6097744,-122.233322
Washougal|Excelsior High,45.5865031,-122.3282203
Washougal|Gause Elementary,45.5846875,-122.3318817
Washougal|Hathaway Elementary,45.5817877,-122.346374
Washougal|Jemtegaard Middle,45.5750687,-122.309834
Washougal|Washougal High,45.5850391,-122.3275017
Washtucna|Washtucna Elementary High,46.752637,-118.30963
Waterville|Waterville K12 Campus,47.6448832,-120.0697169
Wellpinit|Wellpinit Elementary,47.8894739,-117.9859196
Wellpinit|Wellpinit High School/MIDDLE SCHOOL,47.8983,-117.988
Wellpinit|Wellpinit-Fort Semco High,46.339033,-120.854145
Wenatchee|Abraham Lincoln Elementary,47.406879,-120.30931
Wenatchee|Columbia Elementary,47.418342,-120.32069
Wenatchee|Foothills Middle,47.443169,-120.33602
Wenatchee|John Newberry Elementary,47.432387,-120.34795
Wenatchee|Lewis and Clark Elementary,47.437839,-120.33048
Wenatchee|Mission View Elementary,47.398492,-120.29922
Wenatchee|Orchard Middle,47.426739,-120.32608
Wenatchee|Pioneer Middle,47.412211,-120.32358
Wenatchee|Special Education,47.462948,-120.335383
Wenatchee|Sunnyslope Elementary,47.47301,-120.34548
Wenatchee|Valley Academy of Learning,47.452471,-120.332
Wenatchee|Washington Elementary (old),47.421431,-120.33638
Wenatchee|Wenatchee High,47.4101,-120.3262
Wenatchee|Wenatchee Valley Technical Skills Center,47.4656883,-120.3289579
Wenatchee|Westside High,47.431859,-120.33727
West Valley (Spokane)|Centennial Middle,47.665457,-117.2997
West Valley (Spokane)|Dishman Hills High,47.65591822,-117.261355
West Valley (Spokane)|Millwood Early Childhood Center,47.683,-117.2865
West Valley (Spokane)|Ness Elementary,47.6657155,-117.2755695
West Valley (Spokane)|Orchard Center Elementary,47.6824481,-117.3019367
West Valley (Spokane)|Pasadena Park Elementary,47.6977935,-117.2894529
West Valley (Spokane)|Seth Woodard Elementary,47.6715857,-117.3054187
West Valley (Spokane)|Spokane Valley High,47.675,-117.2848
West Valley (Spokane)|West Valley City,47.66,-117.28479
West Valley (Spokane)|West Valley High,47.683629,-117.29262
West Valley (Yakima)|Ahtanum Valley Elementary,46.549532,-120.6501
West Valley (Yakima)|Apple Valley Elementary,46.597636,-120.6249
West Valley (Yakima)|Cottonwood Elementary,46.585533,-120.6358
West Valley (Yakima)|Mountainview Elementary,46.588842,-120.70995
West Valley (Yakima)|Summitview Elementary,46.597215,-120.59283
West Valley (Yakima)|West Valley High,46.573552,-120.63879
West Valley (Yakima)|West Valley High School Freshman Campus,46.5747,-120.6322
West Valley (Yakima)|West Valley Junior High,46.577574,-120.60828
West Valley (Yakima)|West Valley Middle,46.578496,-120.60713
West Valley (Yakima)|Wide Hollow Elementary,46.587002,-120.60542
White Pass|Packwood Elementary,46.6048806,-121.6718528
White Pass|White Pass Elementary,46.535504,-121.9276982
White Pass|White Pass Junior Senior High,46.537,-121.9298385
White River|Elk Ridge Elementary,47.166459,-122.01714
White River|Foothills Elementary,47.16025,-122.1166
White River|Glacier Middle,47.1655,-122.02311
White River|Mountain Meadow Elementary,47.1505,-122.05911
White River|White River High,47.145612,-122.07341
White River|White River Middle,47.14867732,-122.0630196
White River|Wickersham Elementary,47.163333,-122.034167
White River|Wilkeson Elementary,47.1015,-122.04192
White Salmon Valley|Columbia High,45.740897,-121.49442
White Salmon Valley|Hulan L. Whitson Elementary,45.73071,-121.48697
White Salmon Valley|Transportation Cooperative,45.7406,-121.4956
White Salmon Valley|Wayne M. Henkle Middle,45.740303,-121.49449
White Salmon Valley|White Salmon Valley Intermediate,45.73948925,-121.4946178
Wilbur|Wilbur Public,47.7532865,-118.7047296
Willapa Valley|Willapa Elementary,46.675606,-123.66477
Willapa Valley|Willapa Valley Middle High,46.62409,-123.6511099
Wilson Creek|Wilson Creek Elementary,47.42604,-119.12068
Wilson Creek|Wilson Creek High,47.42604,-119.12068
Winlock|Winlock Middle-High,46.4900889,-122.8920331
Winlock|Winlock Miller Elementary,46.4929308,-122.9407474
Wishkah Valley|Wishkah Valley Elementary High,47.117491,-123.77104
Wishram|Wishram High And Elementary,45.66066,-120.96367
Woodland|Lewis River Academy,45.90090245,-122.7495595
Woodland|Maintenance Building,45.9055376,-122.7503862
Woodland|Woodland High School (old),45.904426,-122.7483438
Woodland|Woodland Intermediate,45.9262023,-122.7242448
Woodland|Woodland Middle,45.9040048,-122.7487673
Woodland|Woodland Primary,45.9027432,-122.7532933
Woodland|Woodland School District Administration Office,45.9039301,-122.7498781
Woodland|Yale Elementary,45.995889,-122.38087
Yakima|Adams Elementary,46.594811,-120.48982
Yakima|Barge Lincoln Elementary,46.615186,-120.50856
Yakima|Davis High,46.5969,-120.5157
Yakima|Discovery Lab,46.612135,-120.54802
Yakima|Eisenhower High,46.5901,-120.5617
Yakima|Franklin Middle,46.593176,-120.53482
Yakima|Garfield Elementary,46.608416,-120.52173
Yakima|Gilbert Elementary,46.604271,-120.56787
Yakima|Hoover Elementary,46.580949,-120.51198
Yakima|Lewis and Clark Middle,46.574234,-120.52289
Yakima|Martin Luther King Junior Elementary,46.5728,-120.4788
Yakima|McClure Elementary,46.582927,-120.53864
Yakima|McKinley Elementary,46.59107,-120.52626
Yakima|Nob Hill Elementary,46.590279,-120.55324
Yakima|Ridgeview Elementary,46.5719,-120.5138
Yakima|Robertson Elementary,46.60509,-120.5466
Yakima|Roosevelt Elementary,46.598792,-120.53253
Yakima|Stanton Academy,46.61788475,-120.5220652
Yakima|Transportation Maintenance Center,46.573495,-120.533731
Yakima|Washington Middle,46.598002,-120.49128
Yakima|Whitney Elementary,46.586,-120.5685
Yakima|Wilson Middle,46.588977,-120.56711
Yakima|Yakima Valley Technical Skills Center,46.5893752,-120.478153
Yelm|District Office and Yelm Extension,46.9424671,-122.6057463
Yelm|Fort Stevens Elementary,46.9412865,-122.588551
Yelm|Lackamas Elementary,46.8508416,-122.4869974
Yelm|McKenna Elementary,46.9389626,-122.5547397
Yelm|Mill Pond Elementary,46.9334033,-122.6132397
Yelm|Prairie Elementary,46.9263351,-122.5882441
Yelm|Ridgeline Middle,46.9338254,-122.6164729
Yelm|Southworth Elementary,46.9694098,-122.6425371
Yelm|Yelm High,46.9502983,-122.6238701
Yelm|Yelm Middle,46.9446928,-122.6087765
Zillah|Hilton Elementary,46.4068091,-120.2657333
Zillah|Transportation and Maintenance,46.4038434,-120.2657436
Zillah|Zillah High,46.4008463,-120.2450005
Zillah|Zillah Intermediate,46.4043265,-120.2649067
Zillah|Zillah Middle,46.4117518,-120.2738241
